Unnamed: 0,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label
3679,tt0186730,It All Starts Today,Ça commence aujourd'hui,1999,\N,117,2628.0,True
3681,tt0187227,Láádlá,,1994,\N,169,1217.0,False
3691,tt0188863,Love Stinks,Love Stinks,1999,\N,94,5199.0,False
3692,tt0189153,Wheels,,\N,1998,92,2408.0,True
3693,tt0189541,Gábriélá,,2001,\N,93,1586.0,False
3729,tt0200309,The Tale of Zatoichi Continues,,\N,1962,72,2366.0,True
3730,tt0200469,Bats,Bats,1999,\N,91,10349.0,False
3745,tt0204626,The Watcher,,\N,2000,97,26761.0,False
3770,tt0211443,Jásớn X,Jason X,2001,\N,92,54497.0,False
3771,tt0211900,Actors,,\N,2000,103,1168.0,False
3783,tt0214841,Karz,,\N,1980,159,2227.0,True
3796,tt0218043,Beyond the Mat,Beyond the Mat,1999,\N,102,9005.0,True
3803,tt0220757,Shool,,\N,1999,138,3225.0,True
3807,tt0222150,The Waiting List,Lista de espera,2000,\N,105,1214.0,True
3814,tt0226872,Female Prisoner #701: Scorpion,Joshû 701-gô: Sasori,1972,\N,87,3923.0,True
3823,tt0230600,The Others,The Others,2001,\N,101,353823.0,True
3826,tt0233234,Land of Fear,,\N,1999,142,,True
3832,tt0233841,Baran,Baran,2001,\N,94,8242.0,True
3877,tt0243133,The Man Who Wasn't There,The Man Who Wasn't There,2001,\N,116,107407.0,True
3891,tt0245803,Búllétprớớf Mớnk,,2003,\N,104,49923.0,False
3911,tt0248845,Hedwig and the Angry Inch,Hedwig and the Angry Inch,\N,2001,95,34784.0,True
3913,tt0249047,Namukku Parkkan Munthiri Thoppukal,Namukku Parkkan Munthiri Thoppukal,1986,\N,137,2316.0,True
3953,tt0254686,The Piano Teacher,La pianiste,2001,\N,131,60724.0,True
3957,tt0255373,Midhunam,,1993,\N,147,1214.0,True
3992,tt0263269,Dévlérin Áski,,1976,\N,80,1142.0,True
4002,tt0265029,America's Sweethearts,,2001,\N,102,57151.0,False
4011,tt0265808,Stealing Harvard,,2002,\N,85,12962.0,False
4013,tt0266408,Chiná Striké Fớrcé,,2000,\N,103,,False
4030,tt0269410,Jönssonligan spelar högt,,2000,\N,92,1719.0,False
4031,tt0269604,Naken,,2000,\N,94,1908.0,False
4043,tt0271200,Soul Assassin,,2001,\N,96,,False
4055,tt0273799,Max Keeble's Big Move,,2001,\N,86,7956.0,False
4058,tt0275083,The Warrior,,2001,\N,158,10916.0,True
4061,tt0275491,Bád Édúcátiớn,La mala educación,\N,2004,106,58098.0,True
4062,tt0275692,Sol Goode,,2003,\N,99,1212.0,False
4077,tt0279889,Joe Somebody,,2001,\N,98,10437.0,False
4081,tt0280424,Ámy's Ớrgásm,,2001,\N,87,1849.0,False
4083,tt0280460,The Banger Sisters,The Banger Sisters,2002,\N,98,16372.0,False
4088,tt0280696,Garage Days,Garage Days,2002,\N,105,2801.0,False
4118,tt0285728,Dahmer,Dahmer,2002,\N,101,10072.0,False
4130,tt0288243,Taboo,,2002,\N,80,1885.0,False
4142,tt0291003,Behind the Sun,Abril Despedaçado,2001,\N,105,7049.0,True
4143,tt0291032,Balzac and the Little Chinese Seamstress,Xiao cai feng,2002,\N,110,,True
4154,tt0293007,Carandiru,Carandiru,2003,\N,145,19219.0,True
4163,tt0295427,The Master of Disguise,The Master of Disguise,2002,\N,80,24590.0,False
4172,tt0298814,The Core,The Core,2003,\N,135,97020.0,False
4186,tt0301555,God Grew Tired of Us,God Grew Tired of Us: The Story of Lost Boys of Sudan,\N,2006,89,2817.0,True
4192,tt0302886,Old School,,\N,2003,88,224196.0,True
4204,tt0304722,Skinned Deep,,2004,\N,97,1658.0,False
4238,tt0311110,It Rúns in thé Fámily,,2003,\N,109,4920.0,False
4248,tt0313573,Selamsiz's Band,,\N,1988,107,3636.0,True
4255,tt0314589,Romantik,Romantik,2007,\N,100,1403.0,False
4272,tt0317842,Broken Wings,Knafayim Shvurot,2002,\N,87,2417.0,True
4282,tt0320097,Hum Kisi Se Kum Nahin,Hum Kisi Se Kum Nahin,2002,\N,161,,False
4289,tt0323033,Laws of Attraction,Laws of Attraction,2004,\N,90,22997.0,False
4291,tt0323872,Kitchen Stories,,2003,\N,95,8247.0,True
4292,tt0325005,Antikiller,,2002,\N,114,1570.0,False
4294,tt0325710,Thé Lást Sámúrái,,2003,\N,154,419497.0,True
4299,tt0326746,Baba,,2002,\N,179,2069.0,False
4309,tt0327597,Coraline,,2009,\N,100,,True
4333,tt0332280,The Notebook,,2004,\N,123,546078.0,True
4348,tt0337674,Méán Spirit,,2003,\N,90,1011.0,False
4354,tt0338216,Lucky You,,2007,\N,124,20459.0,False
4361,tt0339079,Gone,Gone,\N,2002,80,1362.0,True
4363,tt0339334,Sprung! The Magic Roundabout,The Magic Roundabout,\N,2005,85,3293.0,False
4391,tt0347246,Ghost in the Shell 2: Innocence,Inosensu: Innocence,2004,\N,100,37604.0,True
4397,tt0349047,(T)Raumschiff Surprise - Periode 1,,2004,\N,87,15303.0,False
4401,tt0349703,Kyun! Ho Gaya Na...,,2004,\N,165,,False
4407,tt0350258,Ray,,2004,\N,152,143893.0,True
4414,tt0353324,The Crow: Wicked Prayer,,2005,\N,99,8825.0,False
4447,tt0361818,Kushi,,2000,\N,178,5229.0,True
4459,tt0363226,The Blind Swordsman: Zatoichi,,2003,\N,116,48820.0,True
4465,tt0364751,Withớút á Páddlé,Without a Paddle,2004,\N,95,45934.0,False
4496,tt0368913,Osama,Osama,\N,2003,83,8995.0,True
4502,tt0369359,Dead Meat,,2004,\N,80,2270.0,False
4503,tt0369436,Four Christmases,,2008,\N,88,69128.0,False
4509,tt0371280,Crimson Gold,,2003,\N,97,4698.0,True
4510,tt0372237,Gúéss Whớ,,2005,\N,105,41840.0,False
4515,tt0372909,Fallo!,Fallo!,2003,\N,120,2617.0,False
4535,tt0375782,"Gone, But Not Forgotten",,2003,\N,94,2252.0,False
4543,tt0376649,The Hillside Strangler,The Hillside Strangler,2004,\N,98,1870.0,False
4551,tt0377643,Chinthavishtayaya Shyamala,Chinthavishtayaya Shyamala,1998,\N,158,1417.0,True
4553,tt0377744,A Day Without a Mexican,,2004,\N,100,3125.0,False
4554,tt0377752,Dear Frankie,,2004,\N,105,21619.0,True
4577,tt0381361,The Last Sign,The Last Sign,\N,2005,91,,False
4583,tt0381838,...ing,...ing,2003,\N,104,2187.0,True
4594,tt0382898,The Basque Ball: Skin Against Stone,La pelota vasca. La piel contra la piedra,2003,\N,110,1088.0,True
4608,tt0385351,Yeh Lamhe Judaai Ke,,2004,\N,188,1703.0,False
4631,tt0388183,King's Ransom,,2005,\N,95,3772.0,False
4644,tt0390109,I Like Killing Flies,I Like Killing Flies,\N,2004,80,1208.0,True
4645,tt0390123,In the Realms of the Unreal,,2004,\N,81,2150.0,True
4653,tt0392591,Suddenly Paradise,Il paradiso all'improvviso,2003,\N,93,1227.0,False
4695,tt0402294,Iznogoud- Caliph Instead of the Caliph,,2005,\N,95,1798.0,False
4696,tt0402406,The Nomi Song,,2004,\N,98,1069.0,True
4704,tt0403933,Chasing Ghosts,,2005,\N,119,,False
4705,tt0404163,Even Money,,2006,\N,113,4502.0,False
4712,tt0405977,Chaos,,2005,\N,74,2152.0,False
4728,tt0408777,Thé Édúkátớrs,Die fetten Jahre sind vorbei,2004,\N,127,31397.0,True
4734,tt0410097,Hustle & Flow,,2005,\N,116,39929.0,True
4746,tt0412535,The Brice Man,Brice de Nice,2005,\N,98,6798.0,False
4747,tt0412922,Little Manhattan,,2005,\N,84,23381.0,True
4750,tt0413879,Cáké,,2005,\N,94,3880.0,False
4763,tt0415978,Me and You and Everyone We Know,,2005,\N,91,36074.0,True
4783,tt0420206,Summer Storm,,\N,2004,98,13777.0,True
4795,tt0421625,Istanbul Tales,Anlat Istanbul,2005,\N,99,6518.0,True
4802,tt0422401,Hatchet,,2006,\N,93,30463.0,False
4806,tt0422779,Murder-Set-Pieces,Murder-Set-Pieces,2004,\N,105,4234.0,False
4843,tt0427229,Failure to Launch,,2006,\N,97,,False
4848,tt0427910,Trip Out,,2005,\N,93,1276.0,False
4860,tt0430308,Get Rich or Die Tryin',,2005,\N,117,46048.0,False
4861,tt0430381,Musafir,Musafir,2004,\N,151,1790.0,False
4863,tt0430589,Shaadi Karke Phas Gaya Yaar,,\N,2006,152,1232.0,False
4866,tt0430779,Everyone's Hero,,2006,\N,87,8635.0,False
4869,tt0432291,Thé Fớg,The Fog,2005,\N,100,36406.0,False
4886,tt0436629,Néw Yớrk Dớll,New York Doll,2005,\N,75,1745.0,True
4892,tt0437954,Virgin Territory,Virgin Territory,2007,\N,97,7847.0,False
4903,tt0439884,A World Without Thieves,,2004,\N,113,,True
4917,tt0443649,"10,000 BC","10,000 BC",2008,\N,109,128668.0,False
4918,tt0443708,Page 3,,2005,\N,139,,True
4920,tt0444505,Torrente 3: El protector,Torrente 3: El protector,2005,\N,91,5736.0,False
4923,tt0445336,"You, the Living",,2007,\N,95,15207.0,True
4932,tt0446476,Stớrm,,2005,\N,110,2676.0,False
4942,tt0449662,Tu pa tam,,2004,\N,92,1124.0,True
4953,tt0451094,Lady Vengeance,Chinjeolhan geumjassi,2005,\N,115,76244.0,True
4997,tt0459924,Paragraph 78,Paragraf 78,2007,\N,88,1998.0,False
4999,tt0460505,The Rocket,,\N,2005,124,5211.0,True
5005,tt0461703,Skinwalkers,Skinwalkers,\N,2006,110,13290.0,False
5014,tt0462477,Pierrepoint: The Last Hangman,,2005,\N,90,5245.0,True
5020,tt0463960,Thé Dévil Yớú Knớw,,\N,2013,76,1761.0,False
5021,tt0464061,I'm Reed Fish,I'm Reed Fish,2006,\N,93,4329.0,False
5026,tt0465967,Dobrinya and the Dragon,,2006,\N,68,2038.0,True
5032,tt0466766,Drive Thru,,2007,\N,83,4352.0,False
5034,tt0467110,Underdog,,\N,2007,100,21244.0,False
5038,tt0468565,Tsotsi,Tsotsi,2005,\N,95,28336.0,True
5043,tt0469062,Danika,Danika,2005,\N,80,3662.0,False
5045,tt0469494,There Will Be Blood,There Will Be Blood,2007,\N,158,552247.0,True
5059,tt0473360,Goal II: Living the Dream,Goal II: Living the Dream,2007,\N,115,,False
5068,tt0475169,13,13 Tzameti,2005,\N,93,17270.0,True
5078,tt0475998,The Pirates Who Don't Do Anything: A VeggieTales Movie,The Pirates Who Don't Do Anything: A VeggieTales Movie,2008,\N,85,2807.0,False
5088,tt0477253,Aashiq Banaya Aapne: Love Takes Over,Aashiq Banaya Aapne: Love Takes Over,2005,\N,115,1628.0,False
5098,tt0478394,The Substitute,,2007,\N,93,3287.0,False
5106,tt0479879,Chasing Ghosts: Beyond the Arcade,,2007,\N,90,1387.0,True
5113,tt0481280,Live Feed,Live Feed,2006,\N,77,1579.0,False
5125,tt0484111,The Good Night,,2007,\N,93,8422.0,False
5176,tt0493404,Brotherhood of Blood,Brotherhood of Blood,2007,\N,88,3297.0,False
5185,tt0494724,1 Litre of Tears,Ichi ritoru no namida,2005,\N,98,,True
5189,tt0494864,Téndérnéss,Tenderness,2009,\N,101,7824.0,False
5198,tt0498097,Climates,,2006,\N,98,,True
5206,tt0499101,The Free Will,,2006,\N,163,3153.0,True
5207,tt0499262,Takva: A Man's Fear of God,Takva,2006,\N,96,12536.0,True
5212,tt0499570,Slipstream,,2007,\N,96,4757.0,False
5218,tt0758742,Death Note,Death Note: Desu nôto,2006,\N,126,,True
5221,tt0758771,Outlaw,,2007,\N,103,12464.0,False
5226,tt0762073,Thirst,,2009,\N,134,45226.0,True
5229,tt0762114,License to Wed,,2007,\N,91,38958.0,False
5244,tt0770810,How She Move,,2007,\N,94,6700.0,False
5252,tt0780485,Blood Car,Blood Car,2007,\N,82,2536.0,False
5253,tt0780486,Blue State,Blue State,2007,\N,88,2340.0,False
5262,tt0783233,Atonement,,2007,\N,123,266052.0,True
5265,tt0783695,Broken Sky,,2006,\N,140,1188.0,False
5281,tt0795368,Death at a Funeral,,2007,\N,90,113227.0,True
5282,tt0795370,Le deuxième souffle,,2007,\N,155,,False
5297,tt0804443,Asylum,Asylum,2008,\N,93,3654.0,False
5301,tt0805188,Marilena from P7,Marilena de la P7,2006,\N,48,1982.0,True
5318,tt0810945,Live!,Live!,2007,\N,96,4977.0,False
5319,tt0811066,Shootout at Lokhandwala,Shootout at Lokhandwala,2007,\N,122,9958.0,True
5336,tt0817225,Secret Sunshine,,2007,\N,142,7923.0,True
5348,tt0823668,Screamers,Screamers,2006,\N,89,1551.0,False
5352,tt0825244,Conversations with My Gardener,Dialogue avec mon jardinier,2007,\N,109,3464.0,True
5356,tt0827503,The Magician,,2006,\N,122,31821.0,True
5389,tt0845439,Fireworks Wednesday,,2006,\N,102,11417.0,True
5403,tt0857300,Ánánd,,2004,\N,180,2026.0,True
5425,tt0875595,Destiny,,2006,\N,103,13473.0,True
5429,tt0881320,Sanctum,Sanctum,2011,\N,108,55055.0,False
5439,tt0889134,Finding Amanda,Finding Amanda,2008,\N,96,3394.0,False
5446,tt0892767,Horsemen,,2009,\N,90,22292.0,False
5459,tt0902967,The Crimson Wing: Mystery of the Flamingos,,2008,\N,78,,True
5460,tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012,\N,169,787353.0,True
5462,tt0907119,Glớss,Glyanets,2007,\N,118,1063.0,False
5465,tt0907657,Once,,2007,\N,86,114190.0,True
5480,tt0920458,Flame & Citron,Flammen & Citronen,2008,\N,130,18439.0,True
5496,tt0934459,The Hitchhiker,The Hitchhiker,2007,\N,86,1074.0,False
5506,tt0948547,Wingéd Créátúrés,,2008,\N,100,7129.0,False
5514,tt0959306,Reach Me,Reach Me,2014,\N,95,2863.0,False
5535,tt0976238,Old Dogs,Old Dogs,2009,\N,88,37456.0,False
5538,tt0977648,Every Little Step,,2008,\N,96,1560.0,True
5543,tt0979434,Lottery Ticket,Lottery Ticket,2010,\N,99,10905.0,False
5552,tt0984202,Kadhal Kottai,,1996,\N,167,2016.0,True
5605,tt1016241,Splintered,,2010,\N,85,1051.0,False
5622,tt10230404,Ghost Stories,Ghost Stories,2020,\N,144,4984.0,False
5640,tt10289996,The Black Godfather,,\N,2019,118,1289.0,True
5642,tt1029231,Krrish 3,,2013,\N,152,22073.0,False
5665,tt1034320,Private Valentine: Blonde & Dangerous,,2008,\N,98,4171.0,False
5668,tt10350626,Gunjan Saxena: The Kargil Girl,Gunjan Saxena: The Kargil Girl,2020,\N,112,33982.0,False
5677,tt10413566,Tolo Tolo,Tolo Tolo,2020,\N,90,3154.0,False
5684,tt1046163,My Best Friend's Girl,,2008,\N,101,43712.0,False
5701,tt1052040,Sévénth Mớớn,Seventh Moon,2008,\N,87,,False
5716,tt10569922,Búnty Áúr Bábli 2,,2021,\N,138,1390.0,False
5721,tt1058601,Buddenbrooks,Buddenbrooks,2008,\N,151,1496.0,False
5727,tt10633456,Minari,Minari,2020,\N,115,66123.0,True
5729,tt10644282,Shylock,Shylock,2020,\N,130,2222.0,False
5732,tt1065106,Pigs,Pigs,2007,\N,85,3473.0,False
5748,tt1072748,Winchester,,\N,2018,99,,False
5761,tt1078188,Bớy Á,,2007,\N,102,37258.0,True
5763,tt1078940,Couples Retreat,,2009,\N,113,105658.0,False
5782,tt1087853,Gúttérbálls,Gutterballs,2008,\N,96,3355.0,False
5793,tt10915286,Tell Me Who I Am,Tell Me Who I Am,2019,\N,86,13237.0,True
5797,tt1092005,Golmaal Returns,Golmaal Returns,2008,\N,135,7643.0,False
5805,tt1094627,Buddha Collapsed Out of Shame,,\N,2007,81,2149.0,True
5833,tt1105721,Chirutha,,2007,\N,117,1981.0,False
5837,tt11073148,Boomika,,2021,\N,123,2420.0,False
5844,tt11127256,Choke,Choke,2020,\N,73,5063.0,False
5856,tt11188624,Seance,Seance,2021,\N,92,2343.0,False
5871,tt1125188,Frayed,Frayed,2007,\N,111,1392.0,False
5872,tt1125254,Dragon Ball Z: Cooler's Revenge,,1991,\N,47,6940.0,True
5905,tt1133935,Detective Conan: Crossroad in the Ancient Capital,,2003,\N,108,1796.0,True
5918,tt11374902,Doctor,Doctor,2021,\N,148,11977.0,True
5919,tt11376010,People Just Do Nothing: Big in Japan,People Just Do Nothing: Big in Japan,2021,\N,97,,True
5928,tt11394168,Be Water,,2020,\N,105,1411.0,True
5934,tt1139797,Let the Right One In,Låt den rätte komma in,\N,2008,114,211867.0,True
5955,tt1151309,Bigger Stronger Faster*,,2008,\N,105,13404.0,True
5958,tt1151911,Cornered!,Cornered!,2009,\N,87,1288.0,False
5965,tt11529348,5Gang,5Gang: Un Altfel de Craciun,2019,\N,100,2696.0,False
5982,tt1160317,Death of a Ghost Hunter,,2007,\N,107,,False
5993,tt1163752,"It's Not Me, I Swear!",,2008,\N,110,2254.0,True
5994,tt11649338,Black Friday,,2021,\N,84,2975.0,False
6006,tt1170404,Mere Baap Pehle Aap,,\N,2008,163,2175.0,False
6011,tt1172963,Lemon Tree,Etz Limon,2008,\N,106,6493.0,True
6019,tt11755300,Golondaaj,Golondaaj,2021,\N,150,1409.0,True
6021,tt11763296,Decrypted,,2021,\N,112,1489.0,True
6024,tt11771006,Birds of Paradise,Birds of Paradise,2021,\N,113,1630.0,False
6025,tt11778272,Crớck ớf Gớld: Á Féw Rớúnds with Sháné MácGớwán,Crock of Gold: A Few Rounds with Shane MacGowan,2020,\N,124,1192.0,True
6029,tt11792734,Leyla Everlasting,,\N,2020,112,7296.0,False
6038,tt1183946,The Stoneman Murders,The Stoneman Murders,2009,\N,95,3036.0,True
6041,tt1185836,Adam,,2009,\N,99,34241.0,True
6059,tt1191138,Thớdá Pyáár Thớdá Mágic,Thoda Pyaar Thoda Magic,2008,\N,145,2501.0,False
6065,tt1194437,Rats and Cats,Rats and Cats,2007,\N,87,1582.0,False
6067,tt1194624,The Sniper,,2009,\N,90,2116.0,False
6070,tt11953628,Máská,,\N,2020,111,,False
6077,tt11989890,David Attenborough: A Life on Our Planet,,2020,\N,83,29945.0,True
6086,tt1205071,Paintball,Paintball,2009,\N,86,2544.0,False
6088,tt1206326,"One Piece: Episode of Chopper Plus - Bloom in the Winter, Miracle Sakura",,2008,\N,113,,True
6091,tt1210071,The Janky Promoters,The Janky Promoters,2009,\N,85,1496.0,False
6095,tt1211837,Doctor Strange,Doctor Strange,2016,\N,115,658339.0,True
6100,tt12154638,Just Say Yes,,2021,\N,97,1802.0,False
6120,tt1229786,The Ghost Train of Manggarai,,2008,\N,89,1220.0,False
6136,tt12358104,Two,Dos,2021,\N,70,1106.0,False
6138,tt1235841,Sidewalls,,2011,\N,95,14738.0,True
6147,tt12399056,Bloodthirsty,,2020,\N,84,1067.0,False
6153,tt1241329,The River Why,The River Why,2010,\N,101,3362.0,False
6159,tt1244093,Hisss,,2010,\N,98,1765.0,False
6160,tt1244666,Fish Story,Fisshu sutôrî,2009,\N,113,2990.0,True
6179,tt1260365,Ớn thé Insidé,,2011,\N,95,2056.0,False
6190,tt12642180,Ram Singh Charlie,Ram Singh Charlie,2020,\N,104,1458.0,True
6199,tt1268970,The Last Rites of Ransom Pride,,2010,\N,83,1006.0,False
6210,tt1275861,Under the Mountain,,2009,\N,90,,False
6215,tt1277737,The Stoning of Soraya M.,,2008,\N,116,,True
6229,tt1285016,The Social Network,The Social Network,2010,\N,120,662599.0,True
6233,tt1286129,The Goal of My Life,Ask Tutulmasi,2008,\N,99,2913.0,False
6237,tt1286159,The Year I Became a Liar,,2009,\N,102,1816.0,True
6243,tt1288637,Il cosmo sul comò,,2008,\N,100,2243.0,False
6252,tt1291547,Áftér Pớrn Énds,,2012,\N,94,7798.0,False
6256,tt1293751,Casting By,Casting By,2012,\N,89,1541.0,True
6265,tt12987894,American Murder: The Family Next Door,American Murder: The Family Next Door,\N,2020,83,24258.0,True
6278,tt1307873,The Big Bang,The Big Bang,2010,\N,101,7061.0,False
6279,tt1307963,Let's Make Money,Let's Make Money,2008,\N,110,1719.0,True
6281,tt1308729,Bullet to the Head,Bullet to the Head,2012,\N,92,49111.0,False
6282,tt1309000,Dream.net,,2009,\N,90,9470.0,False
6289,tt1313139,The Oranges,,\N,2011,90,12849.0,False
6292,tt1314177,Damage,,2009,\N,102,,False
6305,tt1323044,Freeloaders,Freeloaders,2012,\N,77,1663.0,False
6320,tt1331025,The September Issue,The September Issue,2009,\N,90,7640.0,True
6322,tt1331307,Dread,,2009,\N,98,12211.0,False
6342,tt13423846,321 Action,321 Action,2020,\N,100,9412.0,False
6345,tt13429362,In the Earth,In the Earth,2021,\N,107,5909.0,False
6357,tt1346516,"That's It, That's All.","That's It, That's All.",2008,\N,63,1070.0,True
6390,tt1369571,I Ám Féár,,2020,\N,87,1515.0,False
6392,tt1370212,My Only Sunshine,,\N,2008,121,3290.0,True
6424,tt1395054,Once Upon a Time in Mumbaai,,\N,2010,134,17226.0,True
6429,tt1397492,Well Done Abba!,,2009,\N,144,1831.0,True
6431,tt1397514,Journey 2: The Mysterious Island,,2012,\N,94,99353.0,False
6432,tt1398426,Straight Outta Compton,Straight Outta Compton,2015,\N,147,191030.0,True
6444,tt1405810,Loose Cannons,Mine vaganti,2010,\N,110,12314.0,True
6445,tt1407049,Altitude,Altitude,2010,\N,90,10130.0,False
6464,tt1422032,Even the Rain,,2010,\N,103,13292.0,True
6484,tt1431240,Deportees 2,Ekhrajiha 2,2009,\N,114,3233.0,False
6491,tt1434447,Rocket Singh: Salesman of the Year,Rocket Singh: Salesman of the Year,2009,\N,150,19965.0,True
6496,tt1438216,Oranges and Sunshine,,2010,\N,105,5438.0,True
6508,tt1447972,StreetDance 3D,StreetDance 3D,2010,\N,98,11240.0,False
6512,tt1452628,Vanishing on 7th Street,,2010,\N,92,,False
6522,tt14598754,Honsla Rakh,,2021,\N,145,6380.0,True
6526,tt1464174,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",\N,2011,107,26743.0,False
6539,tt1477715,This Is It,,2009,\N,111,39859.0,True
6545,tt14810692,Escape from Mogadishu,,2021,\N,121,,True
6549,tt1484114,Reel Injun,Reel Injun,2009,\N,85,1444.0,True
6555,tt14868676,Ravana Lanka,,2021,\N,\N,,True
6559,tt1488163,Trash Humpers,,2009,\N,78,4746.0,False
6563,tt1490759,Unresolved Sexual Tension,Tensión sexual no resuelta,2010,\N,93,1270.0,False
6569,tt1496422,The Paperboy,,2012,\N,107,37169.0,False
6588,tt1510274,Lyubov v bolshom gorode 2,Lyubov v bolshom gorode 2,2010,\N,89,,False
6601,tt1520498,The Oogieloves in the Big Balloon Adventure,,2012,\N,88,15292.0,False
6607,tt1523485,Kill Katie Malone,,2010,\N,88,1237.0,False
6610,tt1526284,Ay Lav Yu,Ay Lav Yu,2010,\N,102,4746.0,False
6616,tt1529252,The Man Next Door,El hombre de al lado,2009,\N,110,3406.0,True
6631,tt1537401,Léáp Yéár,,2010,\N,94,2505.0,False
6640,tt15412176,"Next Stop, Christmas","Next Stop, Christmas",\N,2021,84,1235.0,True
6652,tt15528002,Vinodhaya Sitham,Vinodhaya Sitham,2021,\N,97,1219.0,True
6714,tt1589427,Ev,Ev,2010,\N,94,1040.0,False
6720,tt1592527,The Black Power Mixtape 1967-1975,The Black Power Mixtape 1967-1975,2011,\N,100,2312.0,True
6721,tt1594917,Age of the Dragons,Age of the Dragons,2011,\N,91,4404.0,False
6725,tt1600196,The Drop,The Drop,2014,\N,106,148772.0,True
6734,tt1602613,Only God Forgives,Only God Forgives,2013,\N,90,110556.0,False
6744,tt1609168,Vinnaithaandi Varuvaayaa,Vinnaithaandi Varuvaayaa,2010,\N,157,5595.0,True
6754,tt1613750,Kon-Tiki,,2012,\N,118,47975.0,True
6776,tt1629715,Miss Lovely,Miss Lovely,2012,\N,113,12578.0,True
6790,tt1640711,A Few Best Men,,2011,\N,97,12983.0,False
6818,tt1658820,Sket,,2011,\N,83,1594.0,False
6824,tt1663202,The Revenant,,\N,2015,156,,True
6843,tt1670345,Nớw Yớú Séé Mé,,\N,2013,115,627200.0,True
6852,tt1680019,Tilt,Tilt,2010,\N,94,3470.0,True
6860,tt1684548,Axe Giant: The Wrath of Paul Bunyan,,2013,\N,90,1202.0,False
6875,tt1699135,The Reunion,,\N,2011,90,2932.0,False
6877,tt1701976,Úrbánizéd,,2011,\N,85,2246.0,True
6886,tt1706620,Snowpiercer,Snowpiercer,2013,\N,126,344659.0,True
6888,tt1707392,Lovely Molly,Lovely Molly,2011,\N,100,9630.0,False
6910,tt1721677,Fastest,Fastest,\N,2011,111,2304.0,True
6929,tt1730687,Darling Companion,,2012,\N,103,3428.0,False
