,tconst,writer
2921,tt0056085,nm0916139
2922,tt0056085,nm0310775
2923,tt0056127,nm0684335
2924,tt0056127,nm0577477
2925,tt0056134,nm0006249
2926,tt0056141,nm0356227
2927,tt0056141,nm0913961
2928,tt0056141,nm0058337
2929,tt0056142,nm0782883
2930,tt0056142,nm0556893
2931,tt0056142,nm0397170
2932,tt0056142,nm0065184
2933,tt0056142,nm0639891
2934,tt0056142,nm0908624
2935,tt0056160,nm0045880
2936,tt0056160,nm0299586
2937,tt0056196,nm0642156
2938,tt0056197,nm0752485
2939,tt0056197,nm0308900
2940,tt0056197,nm0428296
2941,tt0056197,nm0700950
2942,tt0056197,nm0781250
2943,tt0056215,nm0001596
2944,tt0056217,nm0068650
2945,tt0056217,nm0325135
2946,tt0056217,nm0424986
2947,tt0056262,nm0932745
2948,tt0056262,nm0479923
2949,tt0056262,nm0362992
2950,tt0056264,nm0496468
2951,tt0056264,nm0635079
2952,tt0056264,nm0355681
2953,tt0056264,nm0000697
2954,tt0056264,nm0001907
2955,tt0056264,nm0153698
2956,tt0056264,nm0238070
2957,tt0056264,nm0310775
2958,tt0056264,nm0372942
2959,tt0056291,nm0325228
2960,tt0056291,nm0000591
2961,tt0056291,nm0804592
2962,tt0056327,nm0410982
2963,tt0056327,nm0044709
2964,tt0056327,nm0793983
2965,tt0056405,nm0684335
2966,tt0056405,nm0577477
2967,tt0056412,nm0831694
2968,tt0056412,nm0001603
2969,tt0056412,nm0731679
2970,tt0056415,nm0799457
2971,tt0056415,nm5357031
2972,tt0056444,nm0633792
2973,tt0056444,nm0654868
2974,tt0056537,nm0080369
2975,tt0056537,nm0315547
2976,tt0056537,nm0422587
2977,tt0056592,nm0497369
2978,tt0056592,nm0285210
2979,tt0056628,nm0440869
2980,tt0056628,nm0638130
2981,tt0056628,nm0909958
2982,tt0056636,nm0089073
2983,tt0056636,nm0102030
2984,tt0056636,nm0002192
2985,tt0056636,nm0894577
2986,tt0056663,nm0755338
2987,tt0056663,nm0000419
2988,tt0056732,nm0000320
2989,tt0056732,nm0017274
2990,tt0056825,nm0001415
2991,tt0056860,nm0750870
2992,tt0056868,nm0913961
2993,tt0056868,nm0356227
2994,tt0056923,nm0832099
2995,tt0056923,nm0066939
2996,tt0056930,nm0542631
2997,tt0056945,nm0408488
2998,tt0056945,nm0769249
2999,tt0056945,nm0598102
3000,tt0056966,nm0695390
3001,tt0056966,nm0958801
3002,tt0056966,nm0592934
3003,tt0056982,nm0301145
3004,tt0056982,nm0377958
3005,tt0056983,nm0000338
3006,tt0056983,nm0384335
3007,tt0057012,nm0000040
3008,tt0057012,nm0816143
3009,tt0057012,nm0313570
3010,tt0057058,nm0478934
3011,tt0057058,nm0001501
3012,tt0057083,nm0918902
3013,tt0057163,nm0712419
3014,tt0057163,nm0290809
3015,tt0057163,nm0573505
3016,tt0057171,nm0208370
3017,tt0057171,nm0702898
3018,tt0057171,nm0603179
3019,tt0057171,nm0953790
3020,tt0057171,nm0082303
3021,tt0057171,nm1066919
3022,tt0057180,nm0019282
3023,tt0057180,nm0122484
3024,tt0057227,nm0010987
3025,tt0057227,nm0625383
3026,tt0057229,nm0301613
3027,tt0057232,nm1431954
3028,tt0057239,nm0052209
3029,tt0057239,nm0285302
3030,tt0057336,nm0147321
3031,tt0057344,nm0002192
3032,tt0057344,nm0548579
3033,tt0057344,nm0800631
3034,tt0057360,nm0789520
3035,tt0057427,nm0158971
3036,tt0057427,nm0434525
3037,tt0057427,nm0000080
3038,tt0057490,nm0056217
3039,tt0057490,nm0560855
3040,tt0057503,nm0409467
3041,tt0057503,nm0793753
3042,tt0057507,nm0290118
3043,tt0057530,nm0203766
3044,tt0057530,nm0936295
3045,tt0057530,nm0090014
3046,tt0057530,nm0504087
3047,tt0057542,nm0072639
3048,tt0057542,nm0927752
3049,tt0057546,nm0670328
3050,tt0057546,nm0925493
3051,tt0057569,nm0330388
3052,tt0057569,nm0384335
3053,tt0057569,nm0000339
3054,tt0057578,nm0832456
3055,tt0057579,nm0922589
3056,tt0057579,nm0302904
3057,tt0057591,nm0002192
3058,tt0057591,nm0491626
3059,tt0057591,nm0800631
3060,tt0057611,nm0000005
3061,tt0057654,nm0673051
3062,tt0057654,nm0708632
3063,tt0057714,nm0409467
3064,tt0057714,nm0793753
3065,tt0057715,nm0395961
3066,tt0057715,nm0793753
3067,tt0057809,nm0780833
3068,tt0057809,nm0001094
3069,tt0057809,nm0386973
3070,tt0057809,nm0888542
3071,tt0057812,nm0064579
3072,tt0057812,nm0278269
3073,tt0057812,nm0372942
3074,tt0057859,nm0751500
3075,tt0057859,nm0103084
3076,tt0057859,nm0226946
3077,tt0057859,nm0689565
3078,tt0057869,nm0386900
3079,tt0057869,nm0000419
3080,tt0057919,nm0745349
3081,tt0057933,nm0371088
3082,tt0057933,nm0046779
3083,tt0057935,nm0007173
3084,tt0057935,nm0006249
3085,tt0057967,nm0653620
3086,tt0057967,nm0003340
3087,tt0057967,nm0845969
3088,tt0057967,nm0845966
3089,tt0057997,nm0067135
3090,tt0057997,nm0587743
3091,tt0057997,nm0416861
3092,tt0058006,nm0510623
3093,tt0058006,nm0733790
3094,tt0058006,nm0811689
3095,tt0058050,nm0189171
3096,tt0058092,nm0832099
3097,tt0058092,nm0850514
3098,tt0058092,nm0055975
3099,tt0058101,nm0236854
3100,tt0058126,nm0468882
3101,tt0058126,nm0664985
3102,tt0058126,nm0000636
3103,tt0058138,nm0845464
3104,tt0058138,nm0003433
3105,tt0058208,nm0384965
3106,tt0058208,nm0316180
3107,tt0058208,nm10435732
3108,tt0058213,nm0268230
3109,tt0058213,nm0375355
3110,tt0058263,nm0428056
3111,tt0058263,nm0933627
3112,tt0058263,nm0388349
3113,tt0058263,nm0001958
3114,tt0058263,nm1334302
3115,tt0058275,nm0513792
3116,tt0058275,nm0106404
3117,tt0058279,nm0594666
3118,tt0058279,nm0372499
3119,tt0058301,nm0341526
3120,tt0058301,nm0000540
3121,tt0058311,nm0220383
3122,tt0058311,nm0778644
3123,tt0058311,nm0313124
3124,tt0058311,nm0762679
3125,tt0058331,nm0909556
3126,tt0058331,nm0196119
3127,tt0058331,nm0871308
3128,tt0058382,nm0700950
3129,tt0058382,nm0781250
3130,tt0058382,nm0002005
3131,tt0058384,nm0038906
3132,tt0058384,nm0226889
3133,tt0058390,nm0002087
3134,tt0058404,nm0931783
3135,tt0058404,nm0892044
3136,tt0058404,nm0001379
3137,tt0058439,nm0691489
3138,tt0058439,nm0714384
3139,tt0058440,nm0382384
3140,tt0058458,nm0000076
3141,tt0058458,nm0723827
3142,tt0058461,nm0093501
3143,tt0058461,nm8800791
3144,tt0058461,nm0146033
3145,tt0058461,nm0001466
3146,tt0058461,nm0173549
3147,tt0058461,nm0000041
3148,tt0058461,nm0223964
3149,tt0058461,nm0452878
3150,tt0058461,nm0856319
3151,tt0058461,nm0884547
3152,tt0058500,nm0607890
3153,tt0058500,nm0056217
3154,tt0058557,nm0522561
3155,tt0058557,nm0285302
3156,tt0058561,nm0132790
3157,tt0058564,nm0314584
3158,tt0058564,nm0898812
3159,tt0058564,nm0408488
3160,tt0058564,nm0769249
3161,tt0058576,nm0460608
3162,tt0058576,nm0047120
3163,tt0058576,nm0785245
3164,tt0058586,nm0001175
3165,tt0058586,nm0087861
3166,tt0058586,nm0475823
3167,tt0058586,nm0009766
3168,tt0058586,nm0000634
3169,tt0058604,nm0684006
3170,tt0058604,nm0947877
3171,tt0058625,nm0008356
3172,tt0058625,nm0948870
3173,tt0058642,nm0155488
3174,tt0058642,nm0468744
3175,tt0058642,nm0660886
3176,tt0058777,nm0695667
3177,tt0058777,nm0256831
3178,tt0058863,nm0006954
3179,tt0058886,nm0831919
3180,tt0058886,nm0242897
3181,tt0058888,nm0406836
3182,tt0058888,nm0644823
3183,tt0058888,nm0452878
3184,tt0058888,nm0000041
3185,tt0058888,nm0945491
3186,tt0058898,nm0000419
3187,tt0058898,nm0959908
3188,tt0058962,nm2298197
3189,tt0058962,nm0688117
3190,tt0058985,nm0889513
3191,tt0058997,nm0607876
3192,tt0058997,nm0607890
3193,tt0058997,nm0595217
3194,tt0058997,nm0505615
3195,tt0059012,nm0000636
3196,tt0059012,nm0390547
3197,tt0059012,nm0000080
3198,tt0059037,nm0422270
3199,tt0059037,nm0488057
3200,tt0059037,nm0816143
3201,tt0059044,nm0504496
3202,tt0059124,nm0880493
3203,tt0059124,nm0442099
3204,tt0059124,nm0629839
3205,tt0059124,nm0382384
3206,tt0059126,nm0622334
3207,tt0059126,nm0836988
3208,tt0059126,nm0628285
3209,tt0059126,nm0924256
3210,tt0059199,nm0226843
3211,tt0059199,nm0308118
3212,tt0059199,nm0734573
3213,tt0059205,nm0073399
3214,tt0059205,nm0454119
3215,tt0059205,nm0524188
3216,tt0059205,nm0782883
3217,tt0059205,nm0791217
3218,tt0059205,nm0812257
3219,tt0059219,nm0721655
3220,tt0059219,nm0189117
3221,tt0059219,nm0558435
3222,tt0059221,nm0296091
3223,tt0059221,nm0338456
3224,tt0059221,nm0341431
3225,tt0059229,nm0000019
3226,tt0059229,nm0684083
3227,tt0059229,nm0280919
3228,tt0059229,nm0740021
3229,tt0059260,nm0066939
3230,tt0059260,nm0939606
3231,tt0059287,nm0038906
3232,tt0059287,nm0870150
3233,tt0059309,nm0562606
3234,tt0059309,nm0060213
3235,tt0059377,nm0308900
3236,tt0059377,nm0001811
3237,tt0059415,nm0001232
3238,tt0059415,nm0660522
3239,tt0059415,nm0664852
3240,tt0059415,nm0765859
3241,tt0059417,nm0060613
3242,tt0059417,nm0006249
3243,tt0059464,nm0808657
3244,tt0059464,nm1074683
3245,tt0059464,nm0714215
3246,tt0059464,nm0504496
3247,tt0059496,nm0762727
3248,tt0059496,nm0595217
3249,tt0059529,nm0451406
3250,tt0059529,nm0739677
3251,tt0059529,nm0878014
3252,tt0059538,nm0562015
3253,tt0059538,nm0219043
3254,tt0059538,nm0445123
3255,tt0059563,nm0918902
3256,tt0059563,nm0492626
3257,tt0059573,nm0441088
3258,tt0059573,nm0337885
3259,tt0059578,nm0001466
3260,tt0059578,nm0607694
3261,tt0059578,nm0898812
3262,tt0059578,nm0006872
3263,tt0059578,nm0217258
3264,tt0059578,nm0223964
3265,tt0059616,nm0000975
3266,tt0059616,nm0150728
3267,tt0059646,nm0000591
3268,tt0059646,nm0102722
3269,tt0059646,nm0831816
3270,tt0059711,nm0057157
3271,tt0059712,nm0692188
3272,tt0059712,nm0542631
3273,tt0059715,nm0847244
3274,tt0059715,nm0848795
3275,tt0059740,nm0942934
3276,tt0059740,nm0918902
3277,tt0059740,nm0261400
3278,tt0059740,nm0421255
3279,tt0059742,nm0403346
3280,tt0059742,nm0512231
3281,tt0059742,nm0189496
3282,tt0059742,nm0499626
3283,tt0059742,nm0903125
3284,tt0059812,nm0229732
3285,tt0059817,nm0201196
3286,tt0059817,nm0406728
3287,tt0059817,nm0794221
3288,tt0059817,nm0849479
3289,tt0059817,nm0905271
3290,tt0059855,nm0481812
3291,tt0059855,nm1314878
3292,tt0059855,nm1063158
3293,tt0059856,nm0147599
3294,tt0059856,nm0575804
3295,tt0059856,nm0899581
3296,tt0059856,nm0093650
3297,tt0059878,nm0920229
3298,tt0059878,nm0128845
3299,tt0059878,nm0330026
3300,tt0059884,nm0866243
3301,tt0059884,nm0094083
3302,tt0059884,nm0813537
3303,tt0059893,nm0592578
3304,tt0059893,nm0015296
3305,tt0060074,nm0731741
3306,tt0060138,nm0000975
3307,tt0060165,nm0140987
3308,tt0060177,nm0402856
3309,tt0060177,nm0059553
3310,tt0060177,nm0289974
3311,tt0060177,nm0700950
3312,tt0060177,nm0781250
3313,tt0060177,nm0360076
3314,tt0060182,nm0011499
3315,tt0060182,nm0170660
3316,tt0060186,nm0065139
3317,tt0060186,nm0448448
3318,tt0060186,nm3162148
3319,tt0060186,nm0836545
3320,tt0060188,nm0737544
3321,tt0060188,nm0869935
3322,tt0060188,nm0789033
3323,tt0060232,nm0285210
3324,tt0060232,nm0375484
3325,tt0060380,nm0211368
3326,tt0060380,nm0596261
3327,tt0060401,nm0699277
3328,tt0060401,nm0465461
3329,tt0060401,nm0442819
3330,tt0060429,nm0331944
3331,tt0060429,nm0674759
3332,tt0060446,nm0847177
3333,tt0060457,nm0382384
3334,tt0060457,nm0880493
3335,tt0060464,nm0782883
3336,tt0060474,nm0653620
3337,tt0060474,nm0860019
3338,tt0060474,nm0003340
3339,tt0060474,nm0845969
3340,tt0060474,nm0845966
3341,tt0060543,nm0660522
3342,tt0060543,nm0664852
3343,tt0060543,nm0765859
3344,tt0060545,nm0682881
3345,tt0060545,nm0531431
3346,tt0060545,nm0778633
3347,tt0060560,nm0636435
3348,tt0060560,nm0408076
3349,tt0060560,nm0637893
3350,tt0060574,nm0615754
3351,tt0060574,nm0039557
3352,tt0060574,nm0772522
3353,tt0060584,nm0301145
3354,tt0060584,nm0467548
3355,tt0060584,nm0806099
3356,tt0060635,nm0002254
3357,tt0060666,nm0912849
3358,tt0060668,nm0919140
3359,tt0060668,nm0804019
3360,tt0060668,nm0593096
3361,tt0060675,nm0000419
3362,tt0060675,nm0560943
3363,tt0060747,nm0089974
3364,tt0060747,nm0449084
3365,tt0060747,nm0947640
3366,tt0060782,nm0140257
3367,tt0060782,nm0636793
3368,tt0060782,nm1025909
3369,tt0060782,nm0294837
3370,tt0060877,nm0364252
3371,tt0060877,nm0439382
3372,tt0060877,nm0462122
3373,tt0060908,nm0099429
3374,tt0060908,nm0078883
3375,tt0060934,nm0571414
3376,tt0060934,nm0027355
3377,tt0061015,nm0282291
3378,tt0061015,nm0456353
3379,tt0061101,nm9803391
3380,tt0061113,nm0730237
3381,tt0061115,nm0651559
3382,tt0061132,nm0001596
3383,tt0061132,nm0274721
3384,tt0061140,nm0842515
3385,tt0061162,nm0866243
3386,tt0061162,nm0094083
3387,tt0061162,nm0813537
3388,tt0061189,nm0000953
3389,tt0061189,nm0341458
3390,tt0061191,nm0912876
3391,tt0061196,nm0947899
3392,tt0061196,nm0752929
3393,tt0061197,nm0562015
3394,tt0061197,nm0219043
3395,tt0061198,nm0562015
3396,tt0061198,nm5126856
3397,tt0061198,nm0852083
3398,tt0061198,nm0677457
3399,tt0061203,nm0682287
3400,tt0061376,nm0257992
3401,tt0061376,nm0320510
3402,tt0061376,nm0670806
3403,tt0061395,nm0450262
3404,tt0061395,nm0000320
3405,tt0061395,nm0140643
3406,tt0061398,nm0437189
3407,tt0061398,nm0169432
3408,tt0061401,nm0001471
3409,tt0061401,nm0725075
3410,tt0061407,nm0000636
3411,tt0061407,nm0214989
3412,tt0061407,nm0147599
3413,tt0061407,nm0001874
3414,tt0061418,nm0628058
3415,tt0061418,nm0000914
3416,tt0061418,nm0001801
3417,tt0061452,nm0542554
3418,tt0061452,nm0492339
3419,tt0061452,nm0768476
3420,tt0061452,nm0001220
3421,tt0061452,nm0000095
3422,tt0061452,nm0000634
3423,tt0061452,nm0000697
3424,tt0061452,nm0346436
3425,tt0061452,nm0372942
3426,tt0061452,nm0375342
3427,tt0061452,nm0816143
3428,tt0061456,nm0912086
3429,tt0061456,nm2844806
3430,tt0061465,nm0851681
3431,tt0061465,nm0912238
3432,tt0061489,nm0114948
3433,tt0061512,nm0668914
3434,tt0061512,nm0682757
3435,tt0061512,nm0237543
3436,tt0061520,nm0285617
3437,tt0061520,nm0285610
3438,tt0061537,nm0379795
3439,tt0061537,nm0417352
3440,tt0061537,nm0438823
3441,tt0061537,nm0439184
3442,tt0061537,nm0574841
3443,tt0061550,nm0945692
3444,tt0061550,nm0620283
3445,tt0061550,nm0743918
3446,tt0061550,nm0910742
3447,tt0061557,nm0088645
3448,tt0061557,nm0550175
3449,tt0061557,nm0372449
3450,tt0061590,nm0908923
3451,tt0061590,nm0456353
3452,tt0061590,nm0725009
3453,tt0061590,nm0816143
3454,tt0061592,nm0126295
3455,tt0061595,nm0374268
3456,tt0061595,nm0104572
3457,tt0061597,nm0151653
3458,tt0061597,nm0393250
3459,tt0061619,nm0102824
3460,tt0061619,nm0113689
3461,tt0061620,nm0927090
3462,tt0061620,nm0512469
3463,tt0061636,nm0813177
3464,tt0061636,nm0006872
3465,tt0061648,nm0362762
3466,tt0061648,nm0710698
3467,tt0061653,nm0783913
3468,tt0061653,nm0286734
3469,tt0061709,nm0002759
3470,tt0061709,nm0884547
3471,tt0061709,nm0313016
3472,tt0061709,nm1807881
3473,tt0061752,nm0846010
3474,tt0061758,nm0132790
3475,tt0061759,nm0404154
3476,tt0061759,nm0805500
3477,tt0061759,nm0924928
3478,tt0061765,nm0947416
3479,tt0061781,nm0001232
3480,tt0061781,nm0660522
3481,tt0061781,nm0664852
3482,tt0061781,nm0765859
3483,tt0061789,nm0752771
3484,tt0061789,nm0939606
3485,tt0061791,nm0123242
3486,tt0061791,nm0918485
3487,tt0061791,nm0146902
3488,tt0061791,nm0574926
3489,tt0061791,nm0842582
3490,tt0061796,nm0285210
3491,tt0061796,nm1055497
3492,tt0061796,nm1055498
3493,tt0061796,nm0752873
3494,tt0061814,nm0046296
3495,tt0061826,nm0496447
3496,tt0061855,nm0468999
3497,tt0061855,nm0586235
3498,tt0061868,nm0454119
3499,tt0061868,nm0908624
3500,tt0061955,nm0941280
3501,tt0061955,nm0000076
3502,tt0061955,nm0723827
3503,tt0061976,nm0442562
3504,tt0061976,nm0869935
3505,tt0061976,nm0737544
3506,tt0061994,nm0033490
3507,tt0061994,nm0703368
3508,tt0062006,nm0319241
3509,tt0062006,nm0385573
3510,tt0062032,nm0131842
3511,tt0062078,nm0505482
3512,tt0062078,nm0907734
3513,tt0062078,nm0942814
3514,tt0062078,nm0134849
3515,tt0062089,nm0112053
3516,tt0062089,nm0361823
3517,tt0062089,nm0322928
3518,tt0062138,nm0414317
3519,tt0062138,nm0627897
3520,tt0062138,nm0627906
3521,tt0062138,nm0922799
3522,tt0062144,\N
3523,tt0062150,nm0140257
3524,tt0062228,nm0611650
3525,tt0062229,nm0572819
3526,tt0062229,nm0578483
3527,tt0062229,nm0670958
3528,tt0062235,nm0477814
3529,tt0062235,nm0000590
3530,tt0062266,nm0496639
3531,tt0062266,nm0849145
3532,tt0062266,nm0220421
3533,tt0062266,nm0522454
3534,tt0062277,nm0678249
3535,tt0062310,nm0133411
3536,tt0062310,nm0147599
3537,tt0062310,nm0174261
3538,tt0062310,nm0899581
3539,tt0062322,nm0191763
3540,tt0062322,nm0259499
3541,tt0062322,nm0408462
3542,tt0062322,nm0768423
3543,tt0062374,\N
3544,tt0062393,nm0097469
3545,tt0062456,nm0866243
3546,tt0062456,nm0094083
3547,tt0062456,nm0813537
3548,tt0062467,nm0461425
3549,tt0062467,nm0140588
3550,tt0062467,nm0358568
3551,tt0062490,nm0020918
3552,tt0062490,nm0120152
3553,tt0062657,nm0357824
3554,tt0062657,nm0048511
3555,tt0062671,nm0762727
3556,tt0062671,nm0532805
3557,tt0062687,nm0331453
3558,tt0062687,nm0879853
3559,tt0062687,nm0548117
3560,tt0062687,nm0490052
3561,tt0062687,nm0853456
3562,tt0062687,nm10897226
3563,tt0062687,nm1018164
3564,tt0062741,nm0001238
3565,tt0062741,nm0477814
3566,tt0062741,nm0737544
3567,tt0062741,nm0869935
3568,tt0062759,nm0806099
3569,tt0062759,nm0467548
3570,tt0062759,nm0301145
3571,tt0062765,nm0874450
3572,tt0062765,nm0459067
3573,tt0062765,nm0279302
3574,tt0062776,nm0377750
3575,tt0062776,nm0816143
3576,tt0062776,nm1014991
3577,tt0062808,nm0869935
3578,tt0062808,nm0737544
3579,tt0062808,nm0251523
3580,tt0062808,nm0496438
3581,tt0062844,nm0330024
3582,tt0062844,nm0956571
3583,tt0062898,nm0549265
3584,tt0062898,nm0169065
3585,tt0062898,nm0542554
3586,tt0062900,nm0418724
3587,tt0062900,nm0511951
3588,tt0062952,nm0001023
3589,tt0062979,nm0607407
3590,tt0062994,nm0501973
3591,tt0063000,nm0847177
3592,tt0063023,nm0006249
3593,tt0063023,nm0713082
3594,tt0063032,nm0179281
3595,tt0063032,nm0678008
3596,tt0063032,nm0024589
3597,tt0063032,nm0179278
3598,tt0063032,nm0366361
3599,tt0063032,nm0161863
3600,tt0063050,nm0567111
3601,tt0063050,nm0752873
3602,tt0063090,nm0136552
3603,tt0063090,nm0136579
3604,tt0063135,nm0001175
3605,tt0063135,nm0725009
3606,tt0063135,nm0907209
3607,tt0063135,nm0907186
3608,tt0063141,nm0103905
3609,tt0063141,nm0236578
3610,tt0063141,nm0241984
3611,tt0063141,nm0264088
3612,tt0063141,nm0698957
3613,tt0063141,nm0831386
3614,tt0063198,nm0297932
3615,tt0063198,nm0765801
3616,tt0063198,nm0848797
3617,tt0063198,nm0651915
3618,tt0063210,nm0016549
3619,tt0063210,nm0348924
3620,tt0063218,nm0001348
3621,tt0063218,nm0901894
3622,tt0063227,nm0063953
3623,tt0063231,nm0388629
3624,tt0063231,nm0338633
3625,tt0063260,nm0288826
3626,tt0063278,nm0667714
3627,tt0063278,nm0888595
3628,tt0063278,nm0900712
3629,tt0063288,nm0194864
3630,tt0063288,nm0024847
3631,tt0063288,nm0814773
3632,tt0063288,nm0952737
3633,tt0063371,nm0472695
3634,tt0063371,nm0625866
3635,tt0063374,nm0800319
3636,tt0063456,nm0312409
3637,tt0063456,nm0783913
3638,tt0063458,nm0167241
3639,tt0063458,nm0486171
3640,tt0063458,nm0610115
3641,tt0063477,\N
3642,tt0063483,nm0827856
3643,tt0063483,nm0491129
3644,tt0063493,nm0665763
3645,tt0063493,nm0684596
3646,tt0063501,nm0758357
3647,tt0063501,nm0603024
3648,tt0063501,nm0006872
3649,tt0063501,nm0813177
3650,tt0063518,nm0000636
3651,tt0063518,nm0116663
3652,tt0063518,nm0195148
3653,tt0063518,nm0001874
3654,tt0063592,nm0478263
3655,tt0063592,nm0341526
3656,tt0063592,nm0394404
3657,tt0063592,nm0277451
3658,tt0063592,nm0721655
3659,tt0063612,nm0134189
3660,tt0063615,nm0243020
3661,tt0063615,nm0294849
3662,tt0063643,nm0388629
3663,tt0063643,nm0193718
3664,tt0063643,nm0447944
3665,tt0063663,nm0675052
3666,tt0063663,nm0154940
3667,tt0063729,nm0548896
3668,tt0063729,nm0099592
3669,tt0063729,nm0551139
3670,tt0063729,nm1282305
3671,tt0063787,nm0748710
3672,tt0063787,nm0000540
3673,tt0063787,nm0752420
3674,tt0063790,nm0628633
3675,tt0063834,nm0440383
3676,tt0063834,nm0793753
3677,tt0063845,nm0407633
3678,tt0063845,nm0678205
3679,tt0063845,nm0796073
3680,tt0063876,nm0848797
3681,tt0063977,nm0869935
3682,tt0063977,nm0001238
3683,tt0063977,nm0181617
3684,tt0063977,nm0190965
3685,tt0063977,nm0264894
3686,tt0063977,nm0477814
3687,tt0063977,nm0952947
3688,tt0063977,nm2073297
3689,tt0064038,nm1548504
3690,tt0064038,nm0297148
3691,tt0064040,nm0450262
3692,tt0064040,nm0578483
3693,tt0064106,nm0001031
3694,tt0064107,nm0776433
3695,tt0064147,nm10113413
3696,tt0064147,nm0514493
3697,tt0064147,nm10113409
3698,tt0064147,nm10113414
3699,tt0064148,nm0448091
3700,tt0064148,nm0534693
3701,tt0064155,nm0912766
3702,tt0064155,nm0288996
3703,tt0064169,nm0494138
3704,tt0064169,nm0894577
3705,tt0064169,nm0320510
3706,tt0064169,nm0670806
3707,tt0064208,nm0898812
3708,tt0064265,nm0151653
3709,tt0064276,nm0001228
3710,tt0064276,nm0000454
3711,tt0064276,nm0816143
3712,tt0064338,nm0049621
3713,tt0064338,nm0058600
3714,tt0064338,nm0356422
3715,tt0064338,nm0737544
3716,tt0064338,nm0869935
3717,tt0064356,nm0576529
3718,tt0064356,nm0755698
3719,tt0064368,nm0453953
3720,tt0064387,nm0850812
3721,tt0064387,nm0331471
3722,tt0064393,nm0717999
3723,tt0064393,nm0801586
3724,tt0064393,nm0277730
3725,tt0064393,nm1318202
3726,tt0064429,\N
3727,tt0064443,nm0035830
3728,tt0064443,nm0506423
3729,tt0064451,nm0002254
3730,tt0064451,nm0699700
3731,tt0064473,nm0001969
3732,tt0064473,nm0470709
3733,tt0064482,\N
3734,tt0064494,nm0869935
3735,tt0064494,nm0211381
3736,tt0064506,nm0015296
3737,tt0064612,nm0006445
3738,tt0064691,nm0140257
3739,tt0064691,nm0527888
3740,tt0064691,nm0362448
3741,tt0064691,nm0205739
3742,tt0064816,nm0140643
3743,tt0064816,nm0220227
3744,tt0064816,nm0656098
3745,tt0064839,nm0234502
3746,tt0064839,nm0276763
3747,tt0064839,nm0474528
3748,tt0064861,nm0086671
3749,tt0064861,nm0001031
3750,tt0064861,nm0337541
3751,tt0064866,nm0758357
3752,tt0064866,nm0035208
3753,tt0064866,nm0690597
3754,tt0064866,nm1803171
3755,tt0064923,nm0636151
3756,tt0064939,nm0163990
3757,tt0064939,nm0848560
3758,tt0064952,nm0187785
3759,tt0064952,nm0741740
3760,tt0064952,nm0534693
3761,tt0064994,nm0398518
3762,tt0064994,nm0579954
3763,tt0065067,nm0045880
3764,tt0065067,nm0880294
3765,tt0065125,nm0679010
3766,tt0065125,nm0679016
3767,tt0065125,nm0444706
3768,tt0065125,nm0044831
3769,tt0065125,nm0335831
3770,tt0065126,nm0692427
3771,tt0065126,nm0731387
3772,tt0065168,nm0210811
3773,tt0065168,nm0594959
3774,tt0065180,nm0097106
3775,tt0065180,nm0885409
3776,tt0065230,nm0447944
3777,tt0065230,nm0020571
3778,tt0065233,nm0010395
3779,tt0065233,nm0464678
3780,tt0065234,nm0890825
3781,tt0065234,nm0783934
3782,tt0065234,nm0002020
3783,tt0065234,nm0059553
3784,tt0065241,nm0090076
3785,tt0065241,nm0423180
3786,tt0065241,nm0475081
3787,tt0065416,nm0080432
3788,tt0065416,nm0659760
3789,tt0065417,nm0304355
